yWinner,yBinary,title_bout,titleBoutBinary,no_of_rounds,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,B-R_Height_Diff,B-R_Reach_cms,B-R_Age,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,B-R_current_lose_streak,B-R_current_win_streak,B-R_avg_B-RODY_att,B-R_avg_B-RODY_landed,B-R_avg_CLINCH_att,B-R_avg_CLINCH_landed,B-R_avg_DISTANCE_att,B-R_avg_DISTANCE_landed,B-R_avg_GROUND_att,B-R_avg_GROUND_landed,B-R_avg_HEAD_att,B-R_avg_HEAD_landed,B-R_avg_KD,B-R_avg_LEG_att,B-R_avg_LEG_landed,B-R_avg_PASS,B-R_avg_REV,B-R_avg_SIG_STR_pct,B-R_avg_SUB-R_ATT,B-R_avg_TD_att,B-R_avg_TD_landed,B-R_avg_TD_pct,B-R_avg_TOTAL_STR_att,B-R_avg_TOTAL_STR_landed,B-R_longest_win_streak,B-R_losses,B-R_avg_opp_B-RODY_att,B-R_avg_opp_B-RODY_landed,B-R_avg_opp_CLINCH_att,B-R_avg_opp_CLINCH_landed,B-R_avg_opp_DISTANCE_att,B-R_avg_opp_DISTANCE_landed,B-R_avg_opp_GROUND_att,B-R_avg_opp_GROUND_landed,B-R_avg_opp_HEAD_att,B-R_avg_opp_HEAD_landed,B-R_avg_opp_KD,B-R_avg_opp_LEG_att,B-R_avg_opp_LEG_landed,B-R_avg_opp_PASS,B-R_avg_opp_REV,B-R_avg_opp_SIG_STR_pct,B-R_avg_opp_SUB-R_ATT,B-R_avg_opp_TD_att,B-R_avg_opp_TD_landed,B-R_avg_opp_TD_pct,B-R_avg_opp_TOTAL_STR_att,B-R_avg_opp_TOTAL_STR_landed,B-R_total_rounds_fought,B-R_total_time_fought(seconds),B-R_total_title_B-Routs,B-R_win_B-Ry_Decision_Majority,B-R_win_B-Ry_Decision_Split,B-R_win_B-Ry_Decision_Unanimous,B-R_win_B-Ry_KO/TKO,B-R_win_B-Ry_SuB-Rmission,B-R_wins
Red,0,TRUE,1,2,0,0,0,0,0,0,0,1,0,0,-0.805762722,-1.477707166,-6,0,1,0,0,0,0,1,0,0,0,0,-1.455797595,-1.8613306,-3.773485725,-3.761417269,-0.337883331,-0.094495051,-1.298183735,-1.474054034,-1.158761847,-1.571843237,-2.926731401,-0.094710864,-0.134953112,1.486213086,0.035786286,3.507902372,2.780510678,0.056598255,0.097908879,-0.178476816,-1.518791089,-1.860439871,0,0,-0.598441401,-0.882142214,-0.965316258,-1.40341021,-1.05383486,-2.094037476,0.037878028,-0.116471195,-0.724754118,-1.400000613,-4.138810134,-3.653779045,-4.229077807,0.045312447,0.060514612,-6.405642576,0.051702194,0.118192015,0.066483082,0.086866135,-1.192890247,-1.791408332,-1,-3.706601217,0,0,0,-1,0,1,0
Red,0,FALSE,0,2,0,0,0,0,0,0,0,1,0,0,-0.410918023,-0.264403553,5,0,0,0,0,1,0,1,0,0,1,-3,-0.046128172,-0.141648762,-0.148157185,-0.322308951,0.064961845,0.090502171,-0.165450511,-0.109002314,0.105168244,0.114133073,0.088703722,-0.323041606,-0.181015616,-0.28124587,-1.47704409,0.917539185,-0.389244914,0.129294672,0.42804981,1.555401215,-0.879847479,-1.517890962,-1,0,0.000135781,0.002469976,-0.187618909,-0.169690541,0.11936972,0.117870992,-0.196247919,-0.20505049,0.045941583,-0.030854775,0.080183446,0.107856024,0.104622804,-0.287859861,-0.67268566,0.188161152,-0.469135314,-0.686878983,-0.73832781,-1.67589842,-0.058197444,-0.164422845,-2,-1.343915541,1,0,0,-1,1,-2,-2
Red,0,TRUE,1,2,0,0,0,0,0,0,0,1,0,0,0.773616074,0.645574157,-4,0,1,0,0,0,0,0,0,1,0,0,0.064171555,0.299261799,-0.072875438,0.059814195,0.03830716,0.116971591,0.683306176,0.448461247,0.24381038,0.276089307,0.088703722,-0.094710864,0.095359408,0.785364953,0.035786286,1.019744867,1.518046428,0.056598255,0.097908879,-0.178476816,0.353940067,0.447449853,0,0,0.105767049,0.15857801,0.049071588,0.077053393,0.011321121,0.026415882,0.17728953,0.104977044,0.030723121,0.0058301,0.080183446,0.129583004,0.159479773,0.045312447,0.060514612,-2.000248802,0.051702194,0.118192015,0.066483082,0.086866135,0.199261292,0.319850416,0,0.17448106,0,0,0,0,-1,1,0
Red,0,FALSE,0,2,0,0,0,0,0,0,1,0,0,0,-0.410918023,-0.264403553,5,0,1,0,0,0,0,1,0,0,0,0,-2.092454225,-2.900085621,-2.918167319,-2.231998487,-0.488081392,-0.341206132,1.624826637,-0.408287959,-0.378582385,-0.417225288,0.088703722,0.439096634,0.090748165,0.096551292,1.284157463,-1.21842975,-2.298478392,0.622395511,0.479697747,-1.525940433,-1.876720537,-2.981076155,-1,0,0.105950937,0.928846771,-0.648442758,1.0265943,0.064999807,-0.031565085,0.299886275,0.467059285,0.091593134,0.339886844,0.080183446,-0.652357899,-0.471155849,1.454149114,3.362187476,2.008496536,1.640368177,-2.341747145,-0.436523726,-0.178030178,-0.146589325,-0.136039595,-2,-0.094436434,-1,0,0,0,-1,0,-1
Red,0,TRUE,1,2,0,0,0,0,0,0,1,0,0,0,0.773616074,0.342248254,-7,0,1,0,0,0,0,1,0,0,0,-1,-0.316940614,-0.461215441,-1.768988486,-1.744656218,-0.204734054,-0.310421382,0.69321574,1.641156604,-0.216776239,0.145074116,0.088703722,-0.813817579,-0.941046931,-0.960738145,0.035786286,1.908029894,0.09049113,0.238339298,0.510585043,1.988870723,-0.780197284,-0.937832574,-1,0,-0.070285064,-0.101602046,-0.796251617,-0.416434475,-0.096727477,-0.049314595,-0.224130219,-0.337919434,-0.234375505,-0.275336042,-2.029313344,-0.395883947,-0.114805075,0.045312447,0.060514612,-3.973498096,-0.823625168,-0.329069651,0.066483082,0.086866135,-0.442712375,-0.518652893,-2,-2.048442627,0,0,0,-1,0,0,-1
Red,0,FALSE,0,2,0,0,0,0,0,0,1,0,0,0,-0.410918023,-0.264403553,0,0,0,0,1,0,0,1,0,0,1,-1,-0.083793786,-0.123096909,-0.689643819,-0.789348353,0.11651047,0.183000782,-2.694278806,-2.51739926,-0.657534466,-1.215176972,0.088703722,-0.094710864,-0.134953112,-1.305144975,0.035786286,-1.04624318,0.09049113,-0.317170895,-0.696556151,-4.1416051,-0.088927172,0.057348119,-1,1,0.2338551,0.309519477,-0.627186976,-0.909922342,0.011321121,0.026415882,0.477820736,0.667513055,0.024729246,0.058720701,-4.138810134,-0.290790557,-0.389089924,0.74973078,0.060514612,0.591373872,0.051702194,0.516185113,0.939085064,4.230980796,0.205525139,0.264515646,0,0.831935523,0,0,0,0,-1,0,-1
Red,0,FALSE,0,2,0,0,0,0,1,0,0,0,0,0,-0.016073324,0.03892235,-1,0,1,0,0,0,0,1,0,0,-1,1,0.068651082,0.094182302,0.081316658,0.059814195,0.011436411,-0.02400617,1.032164785,1.145519455,0.304506607,0.527212107,0.088703722,0.085065815,0.095359408,0.791382189,0.035786286,0.72581587,0.09049113,0.420080341,0.923261206,4.156218262,0.423412271,0.563177424,1,-1,0.105767049,0.15857801,-0.458122335,-0.416434475,-0.154089533,-0.352236503,0.054692785,0.104977044,-0.221602115,-0.462780138,0.080183446,-0.290790557,-0.389089924,0.045312447,0.060514612,-4.937177984,0.051702194,0.118192015,0.066483082,0.086866135,-0.149977867,-0.160038915,0,0.099295891,0,0,0,0,1,0,1
Red,0,FALSE,0,2,0,0,0,0,1,0,0,0,0,0,0.378771375,0.342248254,9,0,1,0,0,0,0,1,0,0,0,-1,0.142633753,0.196722051,0.113519312,-0.369997161,-0.400056116,-0.812762924,-0.193795127,-0.179961884,-0.205667955,-0.514127115,-2.926731401,-1.623733058,-1.97975889,0.096551292,0.035786286,-2.985046978,0.804268779,0.046311191,0.128796176,0.193089978,-0.62226725,-0.995784545,-1,1,0.257837131,0.494228799,0.068503538,0.145775598,-0.431554092,-0.255403895,-0.939069698,-0.721787055,-0.681865729,-0.615802923,1.868985637,-0.185697167,-0.114805075,1.101939947,0.060514612,1.029327283,0.051702194,-0.476875352,-0.133634368,-0.875868288,-0.29838384,0.101026556,-1,-1.4981841,0,0,-1,0,-1,1,-1
Red,0,FALSE,0,2,0,0,0,0,1,0,0,0,0,0,-0.016073324,0.645574157,10,0,1,0,0,0,0,1,0,0,2,-1,0.253607759,0.350531674,-0.313003027,-0.057712895,-0.370776428,-0.957534645,2.044795109,2.069313819,0.375272652,0.617406111,-5.942166525,-2.207547052,-2.611965509,1.920482397,0.035786286,-0.181488598,1.518046428,1.261060927,1.41980185,2.546197397,-0.120731083,-0.387691877,5,2,0.205807106,0.270461606,-2.03621097,-0.656927809,-0.286578317,0.055209658,-0.847545092,-0.527031208,-1.067909638,-0.854582655,0.527383994,0.877755783,1.063330833,0.045312447,0.885932828,0.366221537,0.250285442,-0.52758563,-0.939530534,-2.321282164,-0.757285525,-0.093825857,10,-0.047083133,3,0,0,0,2,3,5
Red,0,FALSE,0,2,0,0,0,0,1,0,0,0,0,0,1.563305471,1.252225963,-5,0,1,0,0,0,0,1,0,0,0,0,0.059692029,0.069782874,1.215090325,0.846215747,-0.508371159,-1.21426391,-2.22781272,-1.469569864,-0.724638315,-1.491771497,2.993230359,-1.188097707,-1.088481884,0.096551292,0.035786286,-0.631771043,1.518046428,-0.680652982,0.128796176,0.193089978,-2.133107042,-2.967899698,0,0,0.265831141,0.382345203,1.175561251,1.426357567,-0.366872649,0.061914901,1.324076639,1.089415063,0.02787181,0.848947968,0.080183446,0.503669394,0.625983546,-3.414923067,0.060514612,2.049078288,-3.449607254,1.065828476,0.672261798,-0.30633008,0.452222874,1.209747956,0,-0.613816238,0,0,0,-1,1,0,0
Red,0,TRUE,1,2,0,0,0,0,1,0,0,0,0,0,1.168460773,0.94890006,1,0,1,0,0,0,0,0,1,0,0,0,0.068651082,0.094182302,1.37925873,0.867136079,0.117714939,0.116971591,-0.019696141,0.07975338,0.425899061,0.543589006,0.088703722,0.085065815,0.095359408,0.096551292,0.035786286,3.446574592,1.518046428,0.056598255,0.923261206,4.156218262,0.466850464,0.533405468,0,0,0.105767049,0.15857801,-1.472510181,-0.909922342,0.067348075,0.102146359,0.17728953,0.104977044,-0.188562992,-0.275336042,0.080183446,0.129583004,0.159479773,0.045312447,0.060514612,-3.376934356,-1.69895253,0.068923447,-0.939530534,-4.729430462,-0.196056838,-0.245919584,0,0.152568151,0,0,0,0,0,0,0
Red,0,FALSE,0,2,0,0,0,0,1,0,0,0,0,0,0.378771375,-0.264403553,9,0,0,0,1,0,0,0,1,0,0,0,0.140393989,0.190622193,-1.229316152,-0.842421012,-0.023356495,0.077267461,-0.80462801,-0.959107676,-0.49572832,-0.783447332,-1.41901384,0.085065815,0.095359408,-0.078660741,0.035786286,3.613113566,0.09049113,-0.135429852,-0.077541906,-0.890583791,-0.323666841,-0.362657848,-3,0,-0.15831112,-0.231692074,-1.43024402,-1.465096193,0.026329187,0.064281121,0.126845259,-0.086561312,-0.185173235,-0.455682205,0.080183446,0.129583004,0.159479773,1.037683729,0.060514612,1.322446031,1.202704496,0.29255428,0.68758166,3.026906646,-0.066358011,-0.260829236,-3,-0.159944647,-1,0,0,0,-3,0,-3
Red,0,FALSE,0,2,0,0,0,0,1,0,0,0,0,0,-0.410918023,-0.264403553,-14,0,0,0,1,0,0,1,0,0,0,1,0.091072209,0.122262361,1.331186802,0.867136079,0.160492073,0.227020243,0.142178717,0.029054984,0.479960594,0.559059528,2.025054814,0.085065815,0.095359408,-1.77438281,0.035786286,-2.272403314,-0.705832044,-0.192581178,-0.431734475,-2.82056234,0.372279492,0.272237158,1,0,0.265831141,0.382345203,0.531852872,0.301937422,0.138045371,0.102146359,0.054692785,0.104977044,0.206956048,0.099552148,0.080183446,0.129583004,0.159479773,0.045312447,0.060514612,1.762981002,0.051702194,0.250856381,0.066483082,0.086866135,0.208085272,0.180877721,1,-0.144139293,0,0,0,0,2,-1,1
Red,0,TRUE,1,2,0,0,0,0,1,0,0,0,0,0,-0.016073324,-0.567729456,-4,0,1,0,0,0,0,1,0,0,0,0,0.068651082,0.094182302,0.081316658,0.059814195,0.092048659,0.116971591,-0.019696141,-0.093390129,0.133601901,0.130509973,0.088703722,0.085065815,0.095359408,0.084516819,0.035786286,-8.209626323,-0.07459992,0.056598255,0.097908879,-0.178476816,0.17659084,0.166355185,0,0,0.105767049,0.15857801,0.049071588,0.077053393,0.120704822,0.171171593,0.054692785,0.104977044,0.096801367,0.099552148,0.080183446,0.316626199,0.39273166,0.045312447,0.060514612,8.453970897,0.051702194,0.118192015,0.066483082,0.086866135,0.138165967,0.203605496,0,0.311572996,0,0,0,0,0,0,0
Red,0,FALSE,0,2,0,0,0,0,0,0,0,0,1,0,-0.016073324,0.03892235,-1,0,1,0,0,0,0,0,0,1,0,0,0.102282772,0.13630239,-0.294865878,-0.189472937,-0.1118909,-0.04608808,0.890110219,1.341083813,0.025317012,0.422352307,-0.665155059,0.085065815,0.095359408,2.437844798,0.035786286,1.664119819,0.721723254,0.430367404,1.201881033,2.173095264,0.477801377,0.979911325,-1,-3,-1.126597739,-1.532592353,-0.89705903,-1.077014118,-0.054960554,0.041404325,-1.025746357,-1.389798568,-0.280740842,-0.443966949,0.080183446,0.135842528,0.145985061,-0.0588039,0.060514612,4.886060835,-0.823625168,-0.217254234,-0.05926862,-0.214152403,-1.134444398,-1.829515621,-8,-0.004933448,-1,0,0,0,-3,-2,-4
Red,0,FALSE,0,2,0,0,0,0,0,0,0,0,1,0,-0.410918023,-0.264403553,-2,0,1,0,0,0,0,1,0,0,1,-1,-0.905424713,-1.239702796,-0.906646105,-0.871572383,0.009629707,0.120208089,-0.978396677,-1.45465318,-0.228803252,-0.425870808,-0.288225669,0.106617477,0.121842852,-0.604296841,-0.124880412,0.869759636,0.09049113,-0.226300374,-0.283879987,-1.974257561,-0.833578884,-1.406593909,-5,1,0.714047377,0.966504981,-0.719856842,-0.587044362,0.031830565,0.060928499,-0.001712142,0.559413244,-0.215964655,-0.229543375,0.080183446,0.024489614,0.056622955,0.092904594,0.060514612,1.868391063,0.408371505,-0.222932235,0.310326554,2.551034909,0.462262767,1.001288913,-4,-0.647176264,-2,0,0,0,-4,-1,-5
Red,0,FALSE,0,2,0,0,0,0,0,0,0,0,1,0,0.773616074,0.94890006,-3,0,1,0,0,0,0,1,0,0,0,0,-0.011175944,-0.059884614,0.541830688,0.453014971,-0.162803703,0.025515723,-0.369968168,-0.475115728,-0.176057972,-0.012944131,0.088703722,0.212143258,0.198354045,0.342113795,0.820638573,0.600855241,-0.968305689,-0.11761783,-0.024206194,-0.72890085,-0.722632048,-0.991909975,-1,-2,0.268511135,0.463443912,0.086489523,0.166246481,-0.158405469,-0.00638748,0.265594466,0.509271849,-0.098931879,0.170460781,0.080183446,-0.290737932,-0.086968198,0.47208719,-1.16148584,0.519512051,-0.142814998,0.068816655,0.502784073,2.158923465,-1.232057132,-2.048646675,-9,-1.899884055,0,0,0,0,1,-4,-3
Red,0,FALSE,0,2,0,0,0,0,0,0,0,0,1,0,1.95815017,1.555551867,1,0,1,0,0,0,0,1,0,0,-2,1,-0.033188785,-0.114548231,0.344482638,0.087373333,0.32184071,0.242083758,-0.326457703,-0.287424851,0.333438407,0.19511119,0.503636099,0.40188795,0.302633545,-0.458413125,-3.746289653,-1.216933735,0.702300544,-0.028638666,-0.056889978,-0.841935193,0.614405243,0.611381039,2,1,0.089779028,0.254478235,0.369502723,0.119446068,0.389435078,0.536019258,0.527565945,0.544648337,0.455809129,0.504914417,0.591269787,1.096884741,1.021988292,-0.902190135,-1.772486067,1.764007881,-2.120375325,-0.211563542,-0.187208874,-1.137249403,0.27040217,0.053073773,5,0.032374859,1,0,0,1,2,1,4
Red,0,FALSE,0,2,0,0,0,0,0,0,0,0,1,0,-0.410918023,-0.264403553,-1,0,1,0,0,0,0,0,0,1,-1,1,0.307897405,0.113022475,0.928733577,-0.052087838,0.024832727,0.063313162,-0.199789053,0.072955272,0.070863512,-0.000962844,-0.772849172,0.351969564,0.208210047,0.043482093,0.035786286,-0.722312634,-0.592071591,0.056598255,-0.063508685,-0.091772164,0.256626487,0.247695208,-1,-2,-1.037403412,-1.513252347,-0.54711425,-1.123193204,0.058002357,0.023824036,-1.140262948,-1.540067015,-0.075886592,-0.364167944,1.868985637,-0.19726896,-0.389089924,-0.073677663,0.060514612,0.656207105,-0.948671933,-0.265175127,-0.077233149,-0.257155049,-1.42480536,-2.671527501,-6,-1.586026253,-1,0,0,0,-1,-2,-3
Red,0,FALSE,0,2,0,0,0,0,0,0,0,0,1,0,0.773616074,0.645574157,-1,0,1,0,0,0,0,1,0,0,0,0,-0.856263755,-1.234252796,-0.499364627,-0.469520124,0.048292327,0.079497305,-0.953761501,-1.360891063,-0.101966465,-0.263459722,-0.342072725,0.067330611,0.071887801,-0.472807704,0.001662874,-0.636911085,0.328417013,0.046229408,0.05439879,-0.74486382,-0.991378931,-1.696358472,-4,2,-0.141154828,-0.13851872,0.552945051,0.604469809,0.060342732,0.094755551,0.224082281,-0.086824949,0.248557573,0.333128985,0.080183446,0.165345601,0.197430382,0.386412233,1.161072232,-0.823487967,-0.448484871,-0.245673852,0.218786477,0.828358281,0.292121669,0.394904994,-1,-0.114925502,-1,0,0,0,-2,0,-3
Red,0,FALSE,0,2,0,0,0,0,0,0,0,0,1,0,0.378771375,0.342248254,-2,0,0,0,0,1,0,1,0,0,-1,1,-0.112934203,-0.16947654,-0.459260485,-0.419325823,0.175193987,0.156531362,0.528037694,0.245713125,0.346910445,0.292013017,1.056879267,-0.274487543,-0.134953112,0.55977189,0.035786286,-0.720057131,-0.788377569,-1.033848005,-0.859854287,0.443250692,0.255030093,0.101406818,2,1,0.2338551,0.272224945,-0.101309417,-0.154069774,-0.01302477,-0.166262932,1.141248733,1.452551851,0.287580169,0.388757726,0.080183446,-0.555294789,-0.194713352,0.162715503,0.060514612,-4.36563431,-0.639841874,0.44985293,0.211916746,0.432209022,0.56969454,0.936923822,5,-0.495945694,1,0,0,0,2,2,4
Red,0,FALSE,0,2,0,0,0,0,0,0,0,0,1,0,0.773616074,0.03892235,-2,0,1,0,0,0,0,1,0,0,0,-3,0.070902592,-0.052896762,-0.248377366,-0.353535083,0.08963972,0.02886049,-2.556189232,-2.579079325,-0.661211997,-1.462658736,0.088703722,0.263001647,0.245826926,-0.322305513,1.082256001,-1.798653122,-1.026303453,-0.488624875,-0.785927042,-1.184734565,-0.589652474,-0.816656454,-3,1,0.391223874,0.615656446,0.255503501,0.266802157,0.069680558,0.129230563,0.381617439,0.527406325,0.13023331,0.22380264,0.080183446,0.139384041,0.16865919,0.74973078,-0.855985728,2.852908955,0.051702194,0.159889914,0.357350409,1.468237687,0.192110483,0.296496159,-1,-0.678301601,-1,0,0,0,0,-2,-2
Red,0,FALSE,0,2,0,0,0,0,0,0,0,0,1,0,0.773616074,0.03892235,-1,0,1,0,0,0,0,1,0,0,0,0,-0.63438712,-0.951197856,0.16784613,0.140546384,0.148514475,0.156589106,-3.017766134,-3.751476851,-0.463753898,-1.28832919,0.088703722,0.120652981,0.140499663,-0.326364482,1.291549945,-2.065564651,0.376002189,-0.306883832,-0.219877133,-0.127439781,-0.500439639,-0.914138468,1,2,0.201805504,0.248084887,0.628409129,0.616775063,0.108965391,0.1435615,1.010947396,0.503267509,0.407741631,0.441775181,0.080183446,0.316626199,0.346081282,1.17238178,1.381183758,3.019581543,0.051702194,0.595783733,0.590044271,0.915689067,0.379715533,0.326322895,4,0.555719759,1,0,0,0,2,0,2
Red,0,FALSE,0,2,0,0,0,0,0,0,0,0,1,0,0.773616074,0.645574157,-1,0,1,0,0,0,0,1,0,0,0,-4,-1.15090786,-1.557139704,-0.751320657,-0.704432098,0.000688111,0.04648271,-1.10948326,-1.989000392,-0.179660581,-0.545699518,-0.514383303,-0.022800192,-0.042828104,0.645195326,2.418780245,-2.613590136,1.518046428,0.575760238,0.42804981,-0.426162927,-1.045084378,-1.804834199,-4,0,0.000135781,0.054505987,-0.187618909,-0.070992968,0.060543786,0.110587212,0.42248302,0.467059285,0.098614092,0.195686026,0.080183446,0.274588843,0.337874691,0.74973078,0.060514612,2.320689905,0.051702194,-0.686878983,-0.134719641,-0.231009441,-0.051229883,-0.089249547,-4,-0.452399855,-1,0,0,0,-3,0,-4
Red,0,FALSE,0,2,0,0,0,0,0,0,0,0,1,0,-0.410918023,-0.264403553,-1,0,1,0,0,0,0,1,0,0,0,-3,-0.644251477,-0.937893952,-0.911408057,-0.895493671,0.020625108,0.116899411,-1.171986803,-1.663120892,-0.317392861,-0.653184868,-0.665155059,0.068857194,0.073092536,-0.604296841,0.136737016,-0.191987341,0.09049113,-0.135429852,-0.283879987,-1.974257561,-0.498581608,-0.838744594,-3,1,0.231159782,0.317300189,0.010044086,0.178565455,0.061010284,0.091365325,0.136423949,0.225671124,0.054378612,0.143334956,0.080183446,0.077036309,0.090908561,0.74973078,0.060514612,2.803054333,1.11081285,-0.357489268,0.68758166,3.142950548,-0.01472993,-0.020258089,-1,-0.389028493,-1,0,0,0,-2,0,-2
Red,0,FALSE,0,2,0,0,0,0,0,0,0,0,1,0,2.352994869,1.85887777,-1,0,1,0,0,0,0,1,0,0,0,0,0.499108525,0.709420794,-0.262425318,1.228956357,-0.077607123,-0.235472812,0.330483742,0.435008738,-0.223562315,-0.01597574,0.088703722,0.618873313,0.546761963,0.096551292,0.035786286,1.335978092,0.09049113,-0.317170895,0.128796176,0.193089978,0.013627431,0.242465202,0,0,0.393919192,0.569699533,-0.19323097,-0.25713016,0.026651124,0.151055864,1.035466745,1.372264889,0.188499206,0.470166914,3.016398629,-0.080603777,0.159479773,0.045312447,0.060514612,1.478040868,0.051702194,0.118192015,0.066483082,0.086866135,0.656532431,1.153868238,0,1.028912788,0,0,0,0,0,0,0
Red,0,TRUE,1,2,0,1,0,0,0,0,0,0,0,0,-0.805762722,-0.567729456,-9,0,1,0,0,0,0,0,1,0,0,0,-0.199247319,-0.292091852,0.07044583,-0.054843127,0.284768405,0.20818328,-1.053351277,-1.228442024,0.088872056,-0.214315082,0.088703722,0.323353153,0.057290746,-0.26586324,0.820638573,-2.87646352,0.81317102,-0.051893951,-0.696556151,-3.13017625,-0.184593045,-0.431301582,0,0,0.088439031,0.097946231,0.326549238,0.195051495,0.404153667,0.310504003,0.912207705,0.821240648,0.65409241,0.658473666,0.080183446,0.527233982,0.447085807,0.309469322,0.060514612,-1.550988781,-0.523717269,0.416740235,0.611859321,1.982798592,1.028210438,1.103351978,0,1.248961914,-1,0,0,0,0,0,-1
Red,0,TRUE,1,2,0,1,0,0,0,0,0,0,0,0,2.747839568,2.162203673,-5,0,1,0,0,0,0,1,0,0,0,0,0.02718022,-0.02055716,0.400814021,0.256414583,0.141574515,0.131249044,0.039437916,0.086479635,0.315169228,0.393688852,0.814835382,-0.140115245,-0.019796852,-0.086182287,-1.855251684,-1.2980877,-3.177347092,0.051454723,0.113352528,0.007306581,0.416544538,0.52103968,0,1,-0.046257061,-0.305840304,0.765105968,0.055193488,0.177894071,0.240196827,0.179736253,0.02901597,0.424268474,0.497775709,0.080183446,-0.09217557,-0.056492103,0.22141703,-1.772486067,-2.657359722,-2.574279892,0.093557731,-0.218373231,-1.285253499,0.239977157,0.155770965,2,-1.665205169,0,0,0,0,2,-1,1
Red,0,TRUE,1,2,0,1,0,0,0,0,0,0,0,0,-0.016073324,0.03892235,2,0,0,0,0,1,0,1,0,0,0,0,0.142633753,0.196722051,0.436867968,0.665305608,0.117714939,0.149986186,1.558425567,1.323147134,0.617010613,1.029457708,2.993230359,0.085065815,0.095359408,0.093542674,-1.855251684,5.228192595,-1.103993631,0.051454723,0.526028691,2.17465412,0.545492381,0.611122124,0,-1,0.185799095,0.270461606,-0.335392628,-0.057248526,0.094026448,0.102146359,-0.746923352,-0.559367672,-0.17204343,-0.275336042,0.080183446,0.129583004,0.159479773,-0.162920246,0.060514612,-0.579821357,0.051702194,-0.217254234,-0.436523726,-2.321282164,-0.256830531,-0.162463307,-2,-0.072037299,0,0,0,0,2,-3,-1
Red,0,FALSE,0,2,0,1,0,0,0,0,0,0,0,0,0.378771375,0.645574157,6,0,0,0,1,0,0,1,0,0,-1,3,-0.059132896,-0.123096909,0.036873329,-0.033921775,0.070552059,0.102873815,-0.012626853,-0.104518144,0.149012818,0.221618425,0.088703722,-0.101010228,-0.143398737,0.346508833,0.035786286,-2.361534372,0.086606854,0.160384853,0.395390184,1.159088387,-0.013188498,-0.252378824,1,-1,0.098312102,0.203684115,0.128389334,0.067061604,0.076750287,0.102724896,-0.134949546,0.018339013,0.082489268,0.110130268,0.080183446,-0.103747362,-0.037054446,-0.287859861,-0.67268566,-0.150345266,0.495904241,-0.060712651,0.066483082,0.086866135,-1.56989149,-3.026789527,0,0.29397983,2,0,0,0,-1,2,2
Blue,1,FALSE,0,3,0,0,0,0,0,0,0,1,0,0,-1.200607421,-1.477707166,0,0,1,0,0,0,0,1,0,0,0,0,-0.500112304,0.074680517,-0.922347118,-0.642366283,-2.671333477,-3.056920908,0.698030955,0.663387183,-1.649542777,-0.776487857,0.918568477,-7.781632632,-7.845829104,0.295074405,0.035786286,0.266929571,0.09049113,0.954036269,0.923261206,1.149902376,-2.235989609,-1.669461572,2,4,-1.336857356,-0.343153723,2.026175894,2.004630785,-1.494264419,-2.062482429,0.387455379,0.415333251,-0.262671764,0.225613158,-4.138810134,-5.037771398,-5.034033184,0.548468399,0.060514612,-0.165420016,1.18646361,2.61986292,2.0610019,1.24721824,-0.781808549,-0.492774128,11,-0.844244422,0,0,0,0,2,0,2
Blue,1,FALSE,0,3,0,0,0,0,0,0,0,1,0,0,-1.200607421,-2.084358972,1,0,1,0,0,0,0,1,0,0,0,-3,0.532005375,1.131007622,2.544477143,2.319332424,0.606170175,1.126667191,0.752534086,0.898605955,1.0624144,1.939531694,2.993230359,1.423129191,0.958740513,-0.999674152,-0.384444373,1.166605947,1.883837494,0.44141582,-1.369384147,-1.347174681,1.301962144,1.786913529,-3,-3,0.861696774,0.193883897,1.111068824,0.757261567,0.618362357,1.115831658,-2.330792918,-2.527796461,0.129478537,0.22106425,0.080183446,0.598138246,0.797088735,0.009347873,0.060514612,1.100598476,-0.53184938,3.899767212,3.870596542,1.14900163,-0.213104878,-0.583543948,-18,1.221157813,-1,0,0,-1,0,-4,-5
Red,0,FALSE,0,3,0,0,0,0,0,0,0,1,0,0,-0.016073324,-0.264403553,-8,0,1,0,0,0,0,0,1,0,0,1,-0.252350852,0.151351545,-0.837938268,-0.475833748,-0.383002609,1.103521032,1.794961798,2.328624144,0.026747044,2.510544613,0.636336504,-0.852534184,-0.855838786,1.480195851,-0.342421308,2.933326596,-0.865096679,0.253769892,1.537212123,1.225355898,-0.153289586,1.00550014,0,-3,-0.281455654,-0.307101083,-0.508841727,-0.391760081,-0.170415663,-1.017559704,-0.221470054,-0.199226696,-0.227329642,-1.25747111,0.080183446,-0.455867819,-0.381958391,-0.08319999,-0.67268566,-2.995187894,-0.473494223,0.283469479,0.234875533,-0.500302133,-0.167303247,-0.617231226,-17,0.021040303,0,0,0,-3,1,-3,-5
