yWinner,yBinary,title_bout,titleBoutBinary,no_of_rounds,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Welterweight,B_current_lose_streak,B_current_win_streak,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_wins,B-R_Height_Diff,B-R_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_wins,R_Weight_lbs,B-R_Age,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
Blue,0,FALSE,0,3,0,0,0,0,0,0,0,1,0,1,0,0.009379011,0.220648667,0.840513278,0.992236149,-0.920642915,-0.882248777,0.335873372,0.205724714,-0.734283162,-0.524639346,-0.759008686,0.137969689,1.822134936,0.615545996,2.43071838,-0.787586882,-0.568997939,0.731175741,-0.511730002,-0.101514211,3,1,-0.290611645,0.006145261,-0.738932012,-0.655986223,-1.036187497,-0.895675796,0.927034004,0.993984104,-0.928118346,-0.644026205,0.309307399,0.653844555,1.147053658,1.279982044,0.469391615,0.73418411,0.35750824,-0.458194864,-0.964632011,-0.624833349,7,-0.381463434,1,0,0,1,1,1,3,1.95815017,1.85887777,185,1,0,0.055026339,0.3670638,2.300620316,2.139000881,-0.966549314,-0.889098436,-0.320838644,-0.375378809,-0.760878062,-0.535961395,0.013840486,-0.900706787,-0.027911647,0.556906061,-0.871772172,-0.958446898,-0.977119155,-1.133857304,-0.43767662,-0.02201185,1,4,-0.466218104,-0.528274984,1.925298475,1.305603537,-1.113599224,-1.087681946,-0.467161149,-0.383601281,-0.829736521,-0.557582048,1.142862966,0.032626211,-0.564297386,0.488050519,0.476657594,-0.443846316,-0.299296662,0.27805218,-0.992301083,-0.821072338,13,-0.764127662,0,0,0,2,1,0,3,185,-10,0,1,0,0,0,0,1,0,0
Blue,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,3,-0.13858633,-0.292050076,0.184331452,-0.148106012,0.031576074,0.009145302,1.452715698,1.537932306,0.632206064,1.135412051,0.402801969,0.763317496,-0.218481009,0.060814936,-0.210258923,0.01601679,0.225467091,0.057443933,0.292273178,0.244047169,5,2,-0.074525121,0.207535734,0.69331913,0.592120138,0.382702885,0.405449863,-0.311193121,-0.182783181,0.560471963,0.635032381,-0.585093696,-0.050573779,-0.173615488,-0.237730298,-0.245508077,0.395889976,0.444768438,-0.433330176,0.180992127,0.007819745,22,-0.118182447,1,0,0,1,3,3,8,-0.016073324,-0.567729456,205,0,2,-0.716165345,-0.682814742,-0.480020328,-0.424542356,-0.59510072,-0.533099972,-0.108787333,-0.119301013,-0.619675399,-0.51198383,1.280830032,-0.588564342,-0.345733156,0.35886146,-0.403346776,-0.472785959,-0.221124167,-0.199165908,-0.650024073,-0.507130186,3,5,-0.816842899,-1.015839291,-0.772632224,-0.77824229,-0.767064306,-0.835671282,-0.437873018,-0.348244,-0.92806915,-0.967123769,-0.665277142,-0.310345283,-0.348650249,-0.966531529,0.46194621,-0.511499341,-0.662814188,-0.819982502,-0.989904223,-0.919623029,30,-1.003929368,1,0,0,2,10,0,12,205,4,0,1,0,0,0,0,1,0,0
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,1,1,0,-0.656465024,-0.394589825,0.011272509,-0.471034766,-0.638313834,-0.783204991,-0.4535178,-0.327158324,-0.566212294,-0.848551813,-0.759008686,1.180216035,2.606987223,-0.86238712,-0.781281042,0.800932003,1.417164637,1.127488569,-0.871497961,-0.97451138,0,1,1.109949161,1.908166402,1.272656671,0.2997709,0.11479141,-0.326217616,3.685460766,4.433765398,1.152303024,1.216811537,-0.585093696,4.175936222,9.401235819,0.137617915,4.043890077,-0.75829001,-0.078792752,3.022861452,1.907794626,2.558644681,3,1.3642516,0,0,0,0,0,0,0,0.378771375,0.94890006,170,2,0,-0.569997619,-0.548612876,0.888661271,0.477068466,-0.423760176,-0.622247674,1.004824068,0.821784884,0.127376593,0.173549711,-0.546168895,-0.650403883,0.188206978,-0.722462048,0.880138811,-0.423608971,-0.352209536,-0.325127049,-0.024101964,-0.021445045,2,6,0.310926222,0.334036058,1.447087062,1.390201457,0.022428641,-0.265465337,0.600332639,0.119402575,0.453968116,0.264494198,0.178521574,0.948850057,-0.19769725,-0.314360486,0.451648241,1.185464037,2.402568478,1.710556394,1.017865445,1.220531285,25,0.430957674,0,0,0,2,0,2,4,170,1,0,1,0,0,0,0,1,0,0
Blue,0,FALSE,0,3,0,0,0,0,0,0,0,0,1,3,0,-0.705786804,-0.736388987,-0.325230991,-0.269204295,-1.151639435,-1.025312025,-0.999269722,-0.978459813,-1.394387583,-1.36141322,-0.759008686,-0.904276657,-0.532421924,1.324144065,-0.781281042,-0.071196012,-0.701408778,-1.03902156,-1.413756915,-1.217010594,0,3,-0.597401155,-0.478683658,1.48722613,1.574113732,-0.916971226,-0.855411076,0.375348651,0.511207782,-0.510031259,0.076068094,0.607441096,1.358262888,-0.503782774,1.334380338,2.455224094,0.966346751,1.375543887,0.260118343,-0.308342948,0.240937925,6,-0.548660734,0,0,0,0,0,0,0,-1.200607421,0.645574157,170,2,0,-0.173640963,-0.635524561,-0.853709406,-0.839133482,0.043790863,-0.290949935,-0.332467264,-0.442162734,-0.118062193,-0.557616132,-0.546168895,-0.790573509,0.188206978,-1.210641984,0.880138811,-0.278216136,0.060466628,-0.390147475,0.111390513,-0.053186121,3,5,-0.851017721,-0.706684166,-0.58168863,-0.559075619,-0.048670765,0.20406362,0.879155643,0.872326587,0.27103232,0.789337664,-0.243377784,-0.300546097,0.902103158,0.318914869,0.451648241,-0.245773292,0.491142608,0.877337083,0.694608936,1.352352384,25,0.3807577,0,0,1,1,0,3,5,185,1,0,0,0,1,0,0,1,0,0
Blue,0,FALSE,0,3,0,0,0,0,0,0,0,0,1,0,1,-0.952395706,-0.804748819,-0.854022205,-0.672865237,-1.023308035,-0.849234182,1.534578486,1.449118467,-0.59544201,0.042207472,-0.759008686,5.349201418,2.606987223,1.243161429,0.646274256,0.427162854,1.417164637,1.721957812,1.255825626,2.699351707,1,0,-0.650755853,-0.553272722,-0.49754137,-0.374881187,-1.185749727,-1.154520423,-0.850618799,-0.816427103,-1.371240587,-1.34986121,-0.585093696,-0.050573779,-0.503782774,0.137617915,-0.722107872,0.833682385,0.793809231,0.536392655,-1.327171295,-1.039190806,3,1.3642516,0,0,0,1,0,0,1,1.563305471,0.03892235,170,1,0,-0.432797238,-0.070598611,-1.069578339,-0.987736928,-1.17076701,-1.122718725,2.609573667,2.812935241,-0.602646463,0.066549832,-0.847712408,1.872649399,-0.190000616,1.019835311,-0.075448998,0.485096245,1.546100816,1.759861283,-0.541231585,0.069810548,6,2,-1.291148002,-1.227044277,-0.970537304,-0.904517126,-1.235483919,-1.196950205,-0.277959824,-0.257059431,-1.255535357,-1.075731083,-0.243377784,-0.050666866,0.902103158,-0.066557086,0.451648241,-0.961391957,-0.61547237,-0.437511888,-1.154608447,-0.674965208,23,0.028901525,7,0,0,2,3,1,8,170,0,0,1,0,0,0,0,0,0,1
Blue,0,FALSE,0,3,0,0,0,0,0,0,0,0,1,0,2,-0.790978971,-0.692887275,-0.998237991,-0.966436831,-0.673313307,-0.807215606,0.758476727,0.948531371,-0.499781121,-0.399491347,-0.230912933,1.432881816,-0.247021092,-0.295508665,-0.13239227,0.39318384,0.983820075,1.685929373,-0.452479679,-0.220559279,5,2,-0.985435318,-0.939779692,-0.965692918,-0.86553725,-0.419612766,-0.589768509,-0.571989833,-0.553094564,-0.606530402,-0.945415808,-0.259856934,-0.498839991,0.096521384,-0.641266714,2.599648275,-1.011558345,-0.713412375,-0.367777816,-0.594994055,-0.554089392,24,0.044063317,0,0,0,4,3,2,9,0.378771375,0.94890006,170,0,6,-0.691953513,-0.548612876,-0.005652882,0.010029065,-0.520494874,-0.467172137,0.24896375,-0.061247013,-0.495660326,-0.575449446,0.961548666,-0.229895002,-0.56820821,0.582156748,-0.234713633,-0.896135683,-0.599815234,0.290399652,-0.527682337,-0.517399357,6,2,-0.604544763,-0.524558127,0.010037614,-0.114936538,-0.538162826,-0.772859534,0.237862734,0.407285286,-0.375551096,-0.466537773,-0.243377784,0.365798518,-0.19769725,0.217957928,0.451648241,0.693476205,0.088737161,0.318646678,-0.512849201,-0.511325223,19,-0.661576288,0,0,0,1,6,0,8,170,5,0,1,0,0,0,0,1,0,0
Red,1,FALSE,0,3,0,0,0,0,1,0,0,0,0,0,1,-0.508499683,-0.326229992,0.972711082,0.73994806,-0.05654482,0.273262066,0.248163242,0.442561619,0.408111574,1.175901109,-0.759008686,0.253774838,-0.532421924,0.352352427,-0.781281042,-0.195785729,-0.4365871,0.070654359,-0.120677872,-0.028764447,1,1,0.149564608,0.789330436,1.540868496,1.724036417,-0.336062851,0.041916965,-0.850618799,-0.816427103,-0.279707835,0.076068094,-0.585093696,-0.754992112,-0.503782774,1.116787168,-0.192552545,0.037696187,-0.660527407,-0.900233762,-0.390146684,-0.122888135,7,0.285135406,0,0,0,0,2,0,2,0.378771375,0.342248254,260,0,1,-1.073065682,-1.070082984,-1.069578339,-0.987736928,-0.552739774,-0.213412167,-0.890641038,-0.857707156,-0.983391247,-0.949949024,1.564635691,-0.650403883,-0.56820821,0.767328448,-0.712507538,-1.041528518,-1.09502663,-1.443478379,-1.227726801,-1.183961953,1,5,-0.305256172,-0.264378071,1.02442546,1.069434343,-0.212746316,-0.363914958,-0.793782382,-0.76639038,-0.249388479,-0.429048954,0.600420932,-0.21725302,-0.564297386,-0.653942923,0.451648241,-0.379951792,-0.61547237,-0.288206694,-0.2395073,-0.270410801,17,-0.943608865,0,0,0,1,4,0,5,235,-5,0,0,0,1,0,0,1,0,0
Red,0,FALSE,0,3,0,0,0,0,0,0,1,0,0,1,0,-0.438039997,-0.375058444,-0.572458052,-0.595977438,-0.34498492,-0.305279417,-0.286450886,-0.38636755,-0.408928584,-0.478366136,1.039031613,-0.705753544,-0.233430577,-0.376491301,-0.645323395,-0.711943125,-0.4365871,-0.070885934,-0.799991286,-0.950261459,5,9,-0.658377952,-0.713106431,-0.796405975,-0.792522955,-0.552819707,-0.622040047,-0.669642651,-0.712975034,-0.790424994,-0.99949001,-0.24436947,-0.017030048,-0.18933774,-0.934805549,0.110050501,0.454641339,0.295179527,0.141715069,-0.8501599,-0.914065441,35,-0.934998099,0,0,2,2,7,0,12,-0.410918023,-1.477707166,155,0,2,0.741028243,0.385687733,-0.021072091,0.09494532,0.812294296,0.70294328,-0.54178243,-0.667249296,0.589934306,0.298382904,1.564635691,-1.000827949,0.188206978,-0.882383061,-0.871772172,-0.859787475,-0.764885699,-0.143069856,0.161071088,-0.386467419,3,4,-0.69257082,-0.862792199,-0.649314486,-0.633098799,0.079855084,-0.265465337,1.757448107,2.0902919,0.542281949,0.695615617,-0.243377784,0.698970826,-0.564297386,-0.158336123,0.451648241,0.872380871,0.088737161,-0.500123744,0.323814704,0.188690268,24,0.175394174,1,0,0,3,3,0,6,145,3,0,1,0,0,0,0,0,1,0
Red,0,FALSE,0,3,0,0,0,0,0,0,1,0,0,1,0,0.428614144,-0.25787016,-1.046309919,-1.009249355,0.448225353,-0.453059035,-0.960287442,-0.919250587,0.106071175,-0.902537225,0.209166859,-0.904276657,-0.532421924,-1.888167185,-0.781281042,-0.943324027,-0.966230454,-1.250388401,-0.4196155,-1.338260201,1,2,-0.70411055,-0.627861786,-0.873037925,-0.824649245,0.80841335,0.064925376,-0.4010974,-0.393997822,0.901951475,0.047549508,-0.585093696,0.419038444,-0.503782774,-1.630326572,0.866558111,0.30302492,0.212074576,0.025285182,0.294030017,-0.554089392,6,-0.529677634,0,0,0,0,1,0,1,-1.990296818,-1.781033069,155,2,0,-0.097418529,-0.272835416,0.555369127,0.545654672,0.490672095,0.00944114,-0.598136512,-0.571354429,0.547575541,0.068607521,-0.383799311,-0.353891211,0.595507465,-0.440172319,0.965896692,0.171942447,-0.206185663,0.383762317,0.669341585,0.451924271,5,5,-0.381094005,-0.502542891,0.578354907,0.258975422,-0.266176047,-0.434402555,0.778350404,0.594664564,-0.019384321,-0.258907391,-0.016201206,0.352984199,0.845703138,-0.019255584,0.438181666,0.893023717,1.69062038,1.125932086,-0.152293864,-0.320062249,30,0.098198551,1,0,1,0,1,6,8,170,7,0,0,0,1,0,0,0,1,0
Blue,0,FALSE,0,3,0,0,0,0,0,0,1,0,0,2,0,1.237491344,0.548775863,-1.055924305,-0.955427896,0.470469463,0.405320448,-0.94469453,-0.966617968,-0.273915134,-0.605617463,-0.178103358,-0.904276657,-0.532421924,0.044618409,-0.781281042,-1.067913744,-0.966230454,-1.250388401,-0.337581453,-0.756262088,2,3,0.021513335,-0.016231459,-0.883766398,-0.779672439,0.702636005,0.584915472,0.007558416,-0.019846172,0.581501493,0.190142438,-0.585093696,0.090309888,-0.503782774,-0.205091323,-0.404374675,0.594886525,0.793809231,0.511527967,0.314852786,-0.093243049,10,-0.540483398,0,0,0,1,1,0,2,-0.016073324,0.03892235,155,6,0,-0.202957283,-0.272835416,0.851892387,0.676295064,-0.106685334,-0.16406995,-0.508685587,-0.438167114,-0.156790207,-0.349789443,-0.383799311,-0.569536791,-0.277279291,0.284975595,-0.381727142,0.8429863,0.619166665,0.490462501,-0.350326159,-0.506412062,2,8,0.336656915,0.43810808,1.176583637,1.207990552,-0.005337991,0.21221921,-0.090290495,0.100664647,0.128614134,0.577381649,-0.016201206,-0.159588582,0.281702928,0.418459826,0.438181666,0.204928848,-0.089249863,0.114509801,0.469353268,0.99115558,33,0.404664121,0,0,1,2,1,1,5,170,-2,0,1,0,0,0,0,1,0,0
Red,0,FALSE,0,3,0,0,1,0,0,0,0,0,0,0,1,2.105554679,2.066364143,1.501502295,1.547269944,0.71344358,0.823505325,-0.570464641,-0.741622908,0.184017085,-0.227719584,0.209166859,-0.904276657,-0.532421924,-0.106549182,-0.781281042,-0.694144594,-0.4365871,0.070654359,0.338156627,0.019735396,1,1,0.469692793,0.34179605,2.506431063,2.473649848,0.132131959,-0.303209205,1.151794703,1.718148587,0.511403059,0.446809713,-0.585093696,0.653844555,-0.503782774,0.028821334,-0.192552545,4.415620272,1.957278541,-0.016155965,1.178997705,1.399791303,9,1.3642516,0,0,1,1,0,0,2,-0.016073324,-0.871055359,145,1,0,-0.144324642,-0.389831914,-0.286756932,-0.695429051,1.187244599,0.519129968,-0.633916883,-0.731179207,1.007470703,-0.219469077,0.775983426,-0.515625396,0.013649627,-1.087625817,-0.504238399,-0.638902207,-0.777583427,-0.476507939,0.903847795,0.110097299,4,5,-0.367551535,-0.48252904,-0.735147304,-0.841882128,0.341744906,0.089885362,0.113464778,-0.154852551,0.232940915,-0.280535556,0.957412698,0.352984199,0.281702928,-0.661708843,0.438181666,0.03290513,-0.166635526,0.325685878,-0.022479316,-0.564822911,27,-0.328676746,0,0,0,3,3,2,8,145,-4,0,1,0,0,0,0,1,0,0
Red,0,FALSE,0,5,0,0,1,0,0,0,0,0,0,0,6,0.104499588,-0.013727901,-0.75101093,-0.644032312,0.88332991,1.103343325,-0.085970588,-0.073404496,0.640557412,0.828852036,0.90072082,-0.407968874,-0.532421924,-0.040991811,-0.577344571,-0.694144594,-0.285260428,1.014256331,0.335177184,0.059574553,6,1,0.423960194,0.245895825,-0.520530955,-0.599765216,1.292710098,0.788046874,-0.202607432,-0.325029776,1.040717762,0.153475685,-0.585093696,-0.45309854,-0.032115221,-0.888178447,-0.495155588,0.776826228,0.419836952,0.193023154,0.865593783,0.040737341,18,0.385474646,0,0,0,2,4,0,6,0.773616074,0.645574157,145,0,2,1.779558905,1.406900026,0.096499381,0.057794458,1.948926995,1.593746507,1.38711496,1.447265812,2.119993406,1.869943635,-0.470783017,0.050444251,-0.095448718,-0.311086282,-0.274529792,1.929937539,1.432614871,0.024899578,2.076595981,1.52146882,5,5,0.330732084,0.194189278,-0.01743539,-0.216718411,2.067562024,1.201812656,-0.539356391,-0.561550759,2.209994055,1.141966868,0.389471253,-0.592071866,-0.564297386,-1.234445331,0.429765057,0.430709977,0.365390906,-0.037157233,1.615058076,0.433013857,58,2.133250173,7,0,0,7,3,1,11,145,-2,0,1,0,0,0,0,1,0,0
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,1,2,0,-0.935955113,-0.895895262,-0.373302919,-0.448609158,-1.040418888,-0.96661941,-0.011718626,-0.189003462,-0.923464379,-0.767573696,-0.759008686,-0.441056059,0.165224552,-0.142541462,-0.464046532,-0.36190535,-0.171765424,0.964559963,-1.249225352,-1.184677365,1,5,-0.757465247,-0.67758783,-0.354495064,-0.299919844,-0.995003694,-0.993461544,-0.619047169,-0.575038942,-1.097522894,-1.055169154,0.607441096,-0.520186001,0.596774846,0.210148972,0.160484342,-0.316075456,-0.563571631,-0.30163942,-1.009871956,-0.733756583,13,-1.297763044,0,0,0,1,1,1,4,0.378771375,-0.264403553,185,1,0,-0.192696571,-0.372073517,0.404883572,0.243548766,-0.28638347,-0.172881061,-0.378981746,-0.30581222,-0.426827333,-0.348074702,-0.093853627,-0.606600874,-0.095448718,-0.216396209,-0.672691379,-0.25095498,-0.733934987,-0.858294544,-0.379205164,-0.278845333,4,9,0.407754884,0.616981868,0.827887814,0.847364803,-0.284187546,-0.038273906,0.950604038,1.030108457,-0.056990486,0.398048116,-0.137902944,0.449091595,-0.106047216,0.681442065,0.429765057,0.011402165,0.428266757,0.847837266,0.484551627,1.134733932,39,0.275565938,2,0,1,3,2,0,7,170,-3,0,0,0,1,0,0,1,0,0
Red,0,FALSE,0,3,0,0,0,0,0,0,1,0,0,2,0,-0.298882116,-0.172420369,-0.241105116,0.033541412,-0.10146081,-0.238464164,0.988826564,0.886630816,0.115814414,0.062452002,-0.274920912,0.195872263,0.252430363,0.2848669,-0.424392218,1.330438298,0.953726703,0.110285642,0.011410848,-0.028764447,3,5,0.029516539,0.006145261,-0.698700239,-0.637245887,0.088780588,0.007404348,-0.482828564,-0.378911061,-0.1770637,-0.537081507,0.309307399,0.066829277,0.321635442,-0.202371411,1.660891103,-0.360296911,-0.369660079,-0.572158017,-0.027607399,-0.028562861,31,0.564040944,0,0,1,4,2,0,7,0.378771375,0.03892235,155,2,0,-0.201722912,-0.279872799,0.147727676,0.014498342,-0.040215585,-0.316177535,-0.15558983,-0.224366425,-0.018694263,-0.398524206,-0.371591072,0.068887623,0.228018304,-1.002434571,1.978226556,-0.042909312,-0.052476322,0.502571567,-0.161258384,-0.415493798,7,6,0.215487445,0.232702773,0.126603235,0.120119525,-0.051837135,-0.217635562,0.158618301,0.104250854,0.050081736,-0.060080051,-0.443224848,0.558687749,0.593387255,-0.22547973,0.424006324,-0.238711266,0.30582431,0.102420309,0.154680494,0.211418044,44,0.09692369,0,0,0,5,2,6,13,155,4,0,1,0,0,0,0,0,1,0
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,1,0,4,1.842505183,1.291619375,0.427895891,0.493266374,0.779035185,0.816168748,0.469062829,0.304406758,0.71339972,0.726022681,0.854617225,-0.518259492,0.165224552,0.073412239,-0.464046532,-0.528024972,-0.348313208,-0.149519432,0.780769704,0.642150044,4,3,0.647541784,0.217480943,-0.265091123,-0.374881187,0.689919602,0.433059957,0.211886325,-0.07214694,0.66829003,0.256685806,-0.585093696,-0.28537989,-0.136930234,-0.397298625,-0.722107872,1.187454028,0.696853455,-0.112851976,0.465074191,-0.055512939,23,0.548465068,0,0,1,2,2,1,6,0.773616074,0.03892235,170,2,0,0.66480581,0.966623729,0.788842178,1.098297909,-0.200025831,-0.011962366,-0.008701994,0.112807778,-0.18430748,0.211562826,0.263237376,-0.447526791,0.028961676,0.875862101,0.972344653,-0.234215673,-0.139355515,0.315495256,-0.064987413,0.204710121,7,7,-0.396061999,-0.287657339,-0.202627908,-0.26947616,-0.213034168,-0.102046939,-0.054167676,-0.035611192,-0.162402673,-0.005819919,-0.221172554,0.383333903,0.400439815,-0.162683549,0.424006324,0.891212941,0.94120133,0.175932205,-0.276911982,-0.247922265,45,-0.101714482,0,0,0,2,9,1,12,170,-3,0,1,0,0,0,0,1,0,0
Blue,1,FALSE,0,3,0,0,0,0,0,0,1,0,0,1,0,-0.360534342,-0.599669322,-0.854022205,-0.874695708,-0.407317314,-0.321000653,-0.921305162,-0.860041361,-0.829279739,-1.091486164,-0.759008686,-0.904276657,-0.532421924,-0.376491301,0.646274256,0.427162854,-0.171765424,-0.25960633,-0.850641847,-0.829011852,0,1,0.949885069,1.236864823,-1.141249749,-1.049533274,0.036758942,0.225984255,6.382589156,6.063135484,1.062176466,1.986813362,-0.585093696,3.471517888,-0.503782774,0.871994855,-0.722107872,0.833682385,2.539013196,2.19403852,1.171561003,1.386316263,3,0.54943856,0,0,0,0,0,0,0,0.773616074,0.94890006,155,2,0,2.357746183,1.972969551,-0.152541141,-0.097233572,3.122047343,1.805908762,-0.632975294,-0.698232871,2.685769557,0.422746799,-0.371591072,-0.668847254,-0.369151581,-1.458718901,-0.704125188,-0.616828396,-0.660630669,-0.56969511,2.272852081,0.499150366,2,10,0.975291299,1.068017689,-0.193729769,-0.113637886,1.609068007,2.074207822,-0.531101763,-0.571749033,1.371469155,1.508531061,0.00087974,-0.011212251,-0.178402506,0.262398302,0.424006324,1.80927636,0.51761665,-0.189092381,1.114191882,0.833441379,50,0.670980799,0,0,3,5,1,0,9,155,-5,0,1,0,0,0,0,1,0,0
Blue,0,FALSE,0,3,0,0,0,0,0,0,1,0,0,0,2,-0.656465024,-0.394589825,-1.142453777,-1.076526179,-1.151639435,-1.014307159,0.832897444,1.182676948,-1.077732325,-0.646106521,-0.759008686,3.612124175,1.03728265,1.810039884,2.073829555,0.800932003,1.417164637,1.048226004,0.598858047,2.026416389,2,0,-0.970884037,-1.112690705,-0.738932012,-0.71220723,-0.990668557,-0.947444721,-0.605425309,-0.725906543,-1.236050751,-1.307083331,-0.585093696,0.653844555,6.099562955,-1.820720591,1.660891103,-0.75829001,-0.515093743,-0.085224544,-0.613247782,-0.028562861,5,0.42020746,0,0,0,1,0,1,2,0.378771375,0.03892235,145,0,1,0.156656251,0.573996383,-0.452809958,-0.428704918,0.081409912,0.047396691,-0.359600712,-0.078561364,-0.076106845,-0.340644155,-0.847712408,-0.767211905,-0.56820821,-1.378979893,2.84440264,-0.023778676,0.555678024,2.168767518,-0.173143689,-0.218504225,1,1,0.070321668,0.611561451,0.838454355,1.258604692,-0.690388477,-0.694604708,1.511154453,1.883606878,-0.167382777,0.526915931,-0.665277142,1.976131339,0.657703066,1.1479855,0.393293084,3.04905431,3.006176648,0.092280738,0.043342145,0.696277259,7,0.154249337,0,0,1,0,0,1,2,145,-1,0,1,0,0,0,0,1,0,0
Red,1,FALSE,0,3,0,0,0,0,0,0,1,0,0,0,3,0.438478501,0.343696366,0.097801981,0.013358365,-0.597247786,-0.545499903,-0.21962412,-0.220581716,-0.735744647,-0.73518245,-0.178103358,0.346418958,-0.532421924,-0.003971173,0.360763197,-0.245621615,-0.012872418,0.461683018,-0.800587175,-0.814461899,3,1,-0.330627668,-0.463765845,0.08179617,-0.01506674,-0.275370931,-0.270997429,-0.311193121,-0.128470844,-0.283713459,-0.20341405,0.845948056,-0.050573779,-0.503782774,0.317132278,-0.404374675,-0.201099672,-0.602353941,-0.085224544,-0.35891253,-0.360048827,9,-0.614955558,0,0,0,1,0,3,4,0.773616074,0.342248254,155,1,0,-0.148233485,-0.234765127,0.181090878,0.019464205,0.003783303,-0.281551418,-0.101186928,-0.174752203,0.044514781,-0.340644155,-0.345139886,0.089380259,0.062137781,-1.028275913,1.871118761,0.016608223,0.005443139,0.610685455,-0.10790657,-0.379413846,7,5,0.187689743,0.221291367,0.04948603,0.052301017,-0.01889409,-0.198149358,0.140274682,0.075112927,0.077933425,-0.066657037,-0.430888608,0.125174074,0.657703066,-0.284787243,0.393293084,-0.280560311,0.267584026,0.041442049,0.160865958,0.193740885,41,0.026974657,0,0,0,5,2,6,13,155,-6,0,0,0,1,0,0,0,1,0
